id_pvt_service,id_pvt_user,fullname_user,name_service,category,experience,type_service,type_cost,cost,type_money,business_days,open,close,country,country_name,state,state_name,city,city_name,description,image,status,date,date_update
SER1635803ERRVVGRVIC,US8077012SQWCCLMER,Dennis Duarte Beltran,Guia Turista,Tourism,1,from distance,month,2561,EUR,"L,Ma,Mi,J,V",10:00,17:00,142,NULL,2436,NULL,NULL,NULL,Guia en el estado de Cancun,10.jpg,Active,2016-07-03 10:50:00,2016-07-03 10:50:00
SER5995145VQQLKKFVIC,US6662467JUASASOER,Alejandra Lucas Lima,Guia Turista,Tourism,5,office,day,7241,MXN,"L,Ma,Mi,J,V",09:00,16:00,142,NULL,2436,NULL,NULL,NULL,Guia en el estado de Cancun,17.jpg,Active,2016-07-04 10:50:00,2016-07-04 10:50:00
SER6088193BOUZZRNVIC,US2996805HCRDDSIER,Fatima Castillo Briones,Guia Turista,Tourism,5,office,workingDay,8761,MXN,"L,Ma,Mi,J,V",15:00,22:00,142,NULL,2436,NULL,NULL,NULL,Guia en el estado de Cancun,18.jpg,Active,2016-07-05 10:50:00,2016-07-05 10:50:00
SER6902018NCXJJBYVIC,US9458054ZVODDMRER,Enrique Ramirez Baron,Guia Turista,Tourism,2,in situ,workingDay,7133,EUR,"L,Ma,Mi,J,V",16:00,23:00,142,NULL,2436,NULL,NULL,NULL,Guia en el estado de Cancun,13.jpg,Active,2016-07-06 10:50:00,2016-07-06 10:50:00
SER9001889PSGOEUGVIC,US2722923RXVVQYLER,Wilfred Sandoval Molina,Guia Turista,Tourism,3,office,hour,4776,EUR,"L,Ma,Mi,J,V,S",11:00,18:00,142,NULL,2436,NULL,NULL,NULL,Guia en el estado de Cancun,8.jpg,Active,2016-07-07 10:50:00,2016-07-07 10:50:00
SER9212728PFCCVCLVIC,US2360860TMPRDWBER,Sam Larios Sandoval,Guia Turista,Tourism,1,from distance,project,3390,EUR,"L,Ma,Mi,J,V,S",09:00,16:00,142,NULL,2436,NULL,NULL,NULL,Guia en el estado de Cancun,4.jpg,Active,2016-07-08 10:50:00,2016-07-08 10:50:00
SER1766112LQPHIWQVIC,US1137450YVZXYQKER,Charly Lozada Lucas,Ingeniero Aeronautico,Engineering,4,all,fifteen days,6392,USD,"L,Ma,Mi,J,V,S",10:00,17:00,142,NULL,2436,NULL,NULL,NULL,Asesor para el area aeronautica,14.jpg,Active,2016-07-09 10:50:00,2016-07-09 10:50:00
SER9101993NOUHAHXVIC,US9775957DWGSROIER,Paco Sanchez Salas,Maestro de Ingles,Education,1,from distance,month,4233,EUR,"L,Ma,Mi,J,V,S",08:00,15:00,142,NULL,2436,NULL,NULL,NULL,Clases de ingles niveles A1 A2 Y B28,6.jpg,Active,2016-07-10 10:50:00,2016-07-10 10:50:00
SER1978796IYKTWUJVIC,US1616195YFTIJUVER,Victoria Jimenez Molina,Maestro de Matematicas,Education,3,all,week,7928,EUR,"L,Ma,Mi,J,V,S",07:00,14:00,142,NULL,2436,NULL,NULL,NULL,Recuperacion en el ambito matematico,18.jpg,Active,2016-07-11 10:50:00,2016-07-11 10:50:00
SER7339005GCAYOCKVIC,US2282908RTJXVGCER,Beatriz Larios Ramirez,Maestro de Matematicas,Education,3,face to face,fifteen days,2125,USD,"L,Ma,Mi,J,V,S",16:00,23:00,142,NULL,2436,NULL,NULL,NULL,Recuperacion en el ambito matematico,16.jpg,Active,2016-07-12 10:50:00,2016-07-12 10:50:00
SER8082158LGUZUUNVIC,US4535844LLJHCIKER,Hanna Rafael Ortega,Maestro de Matematicas,Education,4,other,week,7905,EUR,"L,Ma,Mi,J,V,S",13:00,20:00,142,NULL,2436,NULL,NULL,NULL,Recuperacion en el ambito matematico,12.jpg,Active,2016-07-13 10:50:00,2016-07-13 10:50:00
SER8950707JYCZTUHVIC,US8154770MZYFFIGER,Hector Ceballos Juarez,Maestro de Matematicas,Education,5,office,contract,411,MXN,"L,Ma,Mi,J,V,S",15:00,22:00,142,NULL,2436,NULL,NULL,NULL,Recuperacion en el ambito matematico,7.jpg,Active,2016-07-14 10:50:00,2016-07-14 10:50:00
SER9914751SNOIOVGVIC,US1187582YYHQDXFER,Fatima Martinez Lima,Maestro de Matematicas,Education,3,other,fifteen days,7863,MXN,"L,Ma,Mi,J,V,S",07:00,14:00,142,NULL,2436,NULL,NULL,NULL,Recuperacion en el ambito matematico,13.jpg,Active,2016-07-15 10:50:00,2016-07-15 10:50:00
SER4684600MMQYAPHVIC,US6818604CYQCRLFER,Raul Hernandez Britos,Mantenimiento SERT,Technology,1,other,fifteen days,6916,MXN,"L,Ma,Mi,J,V,S",11:00,18:00,142,NULL,2436,NULL,NULL,NULL,Cualquier mantenimiento a dispositivos electronicos,4.jpg,Active,2016-07-16 10:50:00,2016-07-16 10:50:00
SER7641003DOBVYWMVIC,US6249536GHIXYVJER,Victoria Mejia Larios,Mantenimiento SERT,Technology,4,face to face,fifteen days,6666,USD,"L,Ma,Mi,J,V,S",12:00,19:00,142,NULL,2436,NULL,NULL,NULL,Cualquier mantenimiento a dispositivos electronicos,13.jpg,Active,2016-07-17 10:50:00,2016-07-17 10:50:00
SER9229272VDKHWRDVIC,US3354918DTVDEDYER,Nicole Leon Garza,Mantenimiento SERT,Technology,2,in situ,workingDay,9421,USD,"L,Ma,Mi",13:00,20:00,142,NULL,2436,NULL,NULL,NULL,Cualquier mantenimiento a dispositivos electronicos,2.jpg,Active,2016-07-18 10:50:00,2016-07-18 10:50:00
SER2322292HWKQQMHVIC,US8988847SVPFJRWER,Wanda Ortega Larios,Manufactura de Partes de Vehic,Manufacturing,2,in situ,week,7455,USD,"L,Ma,Mi,J",09:00,16:00,142,NULL,2436,NULL,NULL,NULL,Cualquier parte de vehiculo se manufactura,11.jpg,Active,2016-07-19 10:50:00,2016-07-19 10:50:00
SER5158698VDGXBZEVIC,US7960762VMITTIRER,Teresa Salas Baron,Manufactura de Partes de Vehic,Manufacturing,1,in situ,month,7627,EUR,L,10:00,17:00,142,NULL,2436,NULL,NULL,NULL,Cualquier parte de vehiculo se manufactura,1.jpg,Active,2016-07-20 10:50:00,2016-07-20 10:50:00
SER5637048YYRAJFIVIC,US2524868PWJDRKMER,Kate Baron Jimenez,Manufactura de Partes de Vehic,Manufacturing,3,in situ,repair,1467,USD,Ma,07:00,14:00,142,NULL,2436,NULL,NULL,NULL,Cualquier parte de vehiculo se manufactura,19.jpg,Active,2016-07-21 10:50:00,2016-07-21 10:50:00
SER7256412IUYCCEIVIC,US5446357XJOMSLDER,Julia Alvarez Puebla,Manufactura de Partes de Vehic,Manufacturing,3,face to face,fifteen days,3479,MXN,Mi,15:00,22:00,142,NULL,2436,NULL,NULL,NULL,Cualquier parte de vehiculo se manufactura,4.jpg,Active,2016-07-22 10:50:00,2016-07-22 10:50:00
SER1043549OTUAKLQVIC,US5686129HXFFZUWER,Ignacio Ortega Ledezma,Manufactura de repisas,Manufacturing,3,other,week,5349,MXN,J,07:00,14:00,142,NULL,2436,NULL,NULL,NULL,Se manufacturan repisas,17.jpg,Active,2016-07-23 10:50:00,2016-07-23 10:50:00
SER7742186AUKDVOYVIC,US7084590SNFIACFER,Wanda Sanchez Larios,Manufactura de repisas,Manufacturing,5,face to face,month,6812,MXN,S,15:00,22:00,142,NULL,2436,NULL,NULL,NULL,Se manufacturan repisas,14.jpg,Active,2016-07-24 10:50:00,2016-07-24 10:50:00
SER9941294WBTSDZBVIC,US1984474OICJKMYER,Santos Leon Duarte,Manufactura de repisas,Manufacturing,2,in situ,project,6352,MXN,D,16:00,23:00,142,NULL,2436,NULL,NULL,NULL,Se manufacturan repisas,13.jpg,Active,2016-07-25 10:50:00,2016-07-25 10:50:00
SER3966817PTCRTEMVIC,US2857106NSFZCALER,Rosemarie Peralta Tijeras,Pintor,Creative,4,office,contract,8063,USD,"L,Mi",08:00,15:00,142,NULL,2436,NULL,NULL,NULL,Pintor de retratos,5.jpg,Active,2016-07-26 10:50:00,2016-07-26 10:50:00
SER2887566GCFLSJMVIC,US4341004UPWUUDIER,Sandra Alvarez Mejia,Soporte para Call Centers,Technology,1,other,week,5358,USD,"L,Ma",14:00,21:00,142,NULL,2436,NULL,NULL,NULL,Reparacion y Mantenimiento a Call Centers.,5.jpg,Active,2016-07-27 10:50:00,2016-07-27 10:50:00
SER5004735LNLDBUEVIC,US3804849BUYNLPOER,Sandra Otero Islas,Soporte para Call Centers,Technology,3,other,month,6277,EUR,"L,J",09:00,16:00,142,NULL,2436,NULL,NULL,NULL,Reparacion y Mantenimiento a Call Centers.,10.jpg,Active,2016-07-28 10:50:00,2016-07-28 10:50:00
SER5275737PTCRCTAVIC,US4177543SHLSYGIER,Ariadna Duarte Peralta,Taxi 24/7,Transport,2,office,project,7353,EUR,"L,S",09:00,16:00,142,NULL,2436,NULL,NULL,NULL,Transporte a toda hora.,2.jpg,Active,2016-07-30 10:50:00,2016-07-30 10:50:00
SER6617311SVRCNMSVIC,US7197546FETMUOQER,Wanda Otero Tijeras,Taxi 24/7,Transport,5,all,project,9375,EUR,"L,D",13:00,20:00,142,NULL,2436,NULL,NULL,NULL,Transporte a toda hora.,19.jpg,Active,2016-07-31 10:50:00,2016-07-31 10:50:00
SER7734334DJMGDPVVIC,US8063590DCZAYGHER,Paco Rafael Briones,Taxi 24/7,Transport,2,face to face,fifteen days,9860,EUR,"Ma,Mi",15:00,22:00,142,NULL,2436,NULL,NULL,NULL,Transporte a toda hora.,14.jpg,Active,2016-08-01 10:50:00,2016-08-01 10:50:00
SER8917254CWCHINEVIC,US8993286MYBOCCMER,Perla Baron Fernandez,Taxi 24/7,Transport,2,in situ,day,7063,EUR,"L,Ma,Mi",07:00,14:00,142,NULL,2436,NULL,NULL,NULL,Transporte a toda hora.,7.jpg,Active,2016-08-02 10:50:00,2016-08-02 10:50:00
SER9298588YABNWVFVIC,US6221701LSSRJRVER,Wanda Britos Ortega,Taxi 24/7,Transport,5,all,repair,5020,EUR,"L,Ma,Mi,J",07:00,14:00,142,NULL,2436,NULL,NULL,NULL,Transporte a toda hora.,11.jpg,Active,2016-08-03 10:50:00,2016-08-03 10:50:00
SER1999123WJSJJPOVIC,US4751488IDBSRQNER,Grecia Huerta Puebla,Taxi nocturno,Transport,3,from distance,equipment,563,EUR,L,14:00,21:00,142,NULL,2436,NULL,NULL,NULL,el mejor transporte disponible en las noches,7.jpg,Active,2016-08-04 10:50:00,2016-08-04 10:50:00
SER5223406UFTRMLAVIC,US1136130JBKNZQFER,Irma Montreal Garza,Taxi nocturno,Transport,4,from distance,day,3468,USD,Ma,08:00,15:00,142,NULL,2436,NULL,NULL,NULL,el mejor transporte disponible en las noches,18.jpg,Active,2016-08-05 10:50:00,2016-08-05 10:50:00
SER2334560NUZMSUEVIC,US5890878NTTWQJIER,Julia Hernandez Puebla,Transporte de Mercancia,Transport,3,office,day,3651,USD,Mi,08:00,15:00,142,NULL,2436,NULL,NULL,NULL,Transporte de mercancias no mayores a 5 Toneladas,13.jpg,Active,2016-08-06 10:50:00,2016-08-06 10:50:00
SER8508487GIVSTMLVIC,US8347800AOQSHTMER,Fatima Otero Ceballos,Transporte de Mercancia,Transport,1,other,equipment,9534,EUR,J,13:00,20:00,142,NULL,2436,NULL,NULL,NULL,Transporte de mercancias no mayores a 5 Toneladas,1.jpg,Active,2016-08-07 10:50:00,2016-08-07 10:50:00
SER7437018SZXGWLZVIC,US3693812JMKIZSNER,Walter Tijeras Mejia,Ventas de Inmuebles,Sales,3,all,hour,3085,EUR,S,14:00,21:00,142,NULL,2436,NULL,NULL,NULL,Se asesora y se venden cualquier tipo de inmueble,16.jpg,Active,2016-08-08 10:50:00,2016-08-08 10:50:00
SER1714145AXPXOGUVIC,US6820580FCXLQXIER,Azuzena Baron Otero,Veterianio Emma,Veterinary,2,in situ,repair,1681,EUR,D,15:00,22:00,142,NULL,2436,NULL,NULL,NULL,Se auxilia a cualquier animalito,9.jpg,Active,2016-08-09 10:50:00,2016-08-09 10:50:00
SER3796544XENDZCTVIC,US4447856CDMXDAQER,Saul Peralta Molina,Veterianio Emma,Veterinary,5,in situ,repair,7977,USD,"L,Mi",08:00,15:00,142,NULL,2436,NULL,NULL,NULL,Se auxilia a cualquier animalito,4.jpg,Active,2016-08-10 10:50:00,2016-08-10 10:50:00
SER5255499EIBBWSQVIC,US7204745VXSUOAHER,Patricia Bolanos Britos,Veterianio Emma,Veterinary,2,from distance,equipment,6647,USD,"L,Ma",10:00,17:00,142,NULL,2436,NULL,NULL,NULL,Se auxilia a cualquier animalito,10.jpg,Active,2016-08-11 10:50:00,2016-08-11 10:50:00
SER5524893GENWRUKVIC,US6330603SVASHJLER,Sofia Sanchez Mejia,Veterianio Emma,Veterinary,2,office,month,515,MXN,"L,J",11:00,18:00,142,NULL,2436,NULL,NULL,NULL,Se auxilia a cualquier animalito,8.jpg,Active,2016-08-12 10:50:00,2016-08-12 10:50:00
SER6551953IMCDCMNVIC,US1899833EDHMWELER,Perla Rafael Tijeras,Veterianio Emma,Veterinary,2,face to face,repair,971,EUR,"L,V",12:00,19:00,142,NULL,2436,NULL,NULL,NULL,Se auxilia a cualquier animalito,15.jpg,Active,2016-08-13 10:50:00,2016-08-13 10:50:00
SER2649476CEUCKKGVIC,US8279139JORIREYER,Francisco Otero Garza,Veterinaria Angeles,Veterinary,3,office,week,9351,USD,"L,S",11:00,18:00,142,NULL,2436,NULL,NULL,NULL,Veterinaria abierta las 24 horas,6.jpg,Active,2016-08-14 10:50:00,2016-08-14 10:50:00
SER3594152NHIZGEPVIC,US3160223FGOKCKZER,Norma Jerez Peralta,Veterinaria Angeles,Veterinary,4,in situ,week,9708,USD,"L,D",10:00,17:00,142,NULL,2436,NULL,NULL,NULL,Veterinaria abierta las 24 horas,2.jpg,Active,2016-08-15 10:50:00,2016-08-15 10:50:00
SER7034148COEHEBIVIC,US3662513DRIQFIWER,Sara Oca Jimenez,Veterinaria Angeles,Veterinary,4,other,day,3919,MXN,"Ma,Mi",12:00,19:00,142,NULL,2436,NULL,NULL,NULL,Veterinaria abierta las 24 horas,5.jpg,Active,2016-08-16 10:50:00,2016-08-16 10:50:00
SER7774221TFZBBGCVIC,US8660498ZWUOMJFER,Wilfred Islas Montreal,Veterinaria Angeles,Veterinary,2,all,month,8892,MXN,"L,Ma,Mi",08:00,15:00,142,NULL,2436,NULL,NULL,NULL,Veterinaria abierta las 24 horas,1.jpg,Active,2016-08-17 10:50:00,2016-08-17 10:50:00
SER4173044RCATBLLVIC,US8736871LYLRUINER,America Briones Puebla,Veterinario General,Veterinary,1,in situ,repair,2590,MXN,"L,Ma,Mi,J",16:00,23:00,142,NULL,2436,NULL,NULL,NULL,Se atieden a cualquier animal,4.jpg,Active,2016-08-18 10:50:00,2016-08-18 10:50:00
SER5223616XXTWZIZVIC,US9807686RBSGQXMER,Jesus Molina Briones,Veterinario General,Veterinary,2,office,project,707,EUR,L,10:00,17:00,142,NULL,2436,NULL,NULL,NULL,Se atieden a cualquier animal,11.jpg,Active,2016-08-19 10:50:00,2016-08-19 10:50:00
SER6410445NLYMHLRVIC,US2655471JPFXNGEER,Helena Beltran Bolanos,Youtuber,Creative,1,other,workingDay,5583,EUR,Ma,08:00,15:00,142,NULL,2436,NULL,NULL,NULL,Reuniones con fans entrevistas o colaboraciones,8.jpg,Active,2016-08-20 10:50:00,2016-08-20 10:50:00
SER7757468DSXVNRSVIC,US1155344BIJODMXER,Wanda Lainez Fernandez,Youtuber,Creative,1,other,repair,7510,USD,Mi,12:00,19:00,142,NULL,2436,NULL,NULL,NULL,Reuniones con fans entrevistas o colaboraciones,17.jpg,Active,2016-08-21 10:50:00,2016-08-21 10:50:00
SER2285081EEDZKLLVIC,US9893462RQFDEIRER,Federico Islas Martinez,Abogado,Laws,5,face to face,project,9518,USD,J,12:00,19:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,10.jpg,Active,2016-08-22 10:50:00,2016-08-22 10:50:00
SER2604881IHCAFVVVIC,US7884287OKDENXLER,Marcos Juarez Sandoval,Abogado,Laws,3,other,contract,8672,MXN,S,11:00,18:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,7.jpg,Active,2016-08-23 10:50:00,2016-08-23 10:50:00
SER2876722RANEHTSVIC,US8698118NLDZEVZER,Sebastian Jerez Lainez,Abogado,Laws,4,all,contract,2780,EUR,D,08:00,15:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,5.jpg,Active,2016-08-24 10:50:00,2016-08-24 10:50:00
SER4084741ZIUBBYJVIC,US7749892OEOZXICER,Victor Alvarez Garza,Abogado,Laws,3,office,project,1039,USD,"L,Mi",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,17.jpg,Active,2016-08-25 10:50:00,2016-08-25 10:50:00
SER4280090IDWIULYVIC,US7310970TJQFYAIER,Sandra Briones Montes,Abogado,Laws,4,office,day,9067,EUR,"L,Ma",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,10.jpg,Active,2016-08-26 10:50:00,2016-08-26 10:50:00
SER4740056CWGWNNZVIC,US6738535GKMFPELER,Hector Montreal Sanchez,Abogado,Laws,3,all,workingDay,2842,USD,"L,J",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,17.jpg,Active,2016-08-27 10:50:00,2016-08-27 10:50:00
SER5034955RMCWTXDVIC,US2970701WPJFSBCER,Hanna Lainez Britos,Abogado,Laws,1,other,week,4449,USD,"L,V",08:00,15:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,11.jpg,Active,2016-08-28 10:50:00,2016-08-28 10:50:00
SER5574891GNQSHEEVIC,US7919979ZJKDURTER,Emily Avila Larios,Abogado,Laws,2,all,workingDay,3958,EUR,"L,S",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,7.jpg,Active,2016-08-29 10:50:00,2016-08-29 10:50:00
SER5808068KXJRFVDVIC,US4577837JUACSZIER,Carlos Ramirez Fernandez,Abogado,Laws,1,in situ,fifteen days,9638,MXN,"L,D",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,7.jpg,Active,2016-08-30 10:50:00,2016-08-30 10:50:00
SER6183976GACWNTAVIC,US5875455RSGPYISER,Enrique Fernandez Peralta,Abogado,Laws,5,all,equipment,3579,USD,"Ma,Mi",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,6.jpg,Active,2016-08-31 10:50:00,2016-08-31 10:50:00
SER6645569LZNLGRMVIC,US9446311CQZXCHZER,Saul Bolanos Ceballos,Abogado,Laws,2,office,fifteen days,8114,MXN,"L,Ma,Mi",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,11.jpg,Active,2016-09-01 10:50:00,2016-09-01 10:50:00
SER7261428DNVEKQYVIC,US9577192HZXBZIQER,Dionisio Sanchez Beltran,Abogado,Laws,1,in situ,week,2096,EUR,"L,Ma,Mi,J",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,1.jpg,Active,2016-09-02 10:50:00,2016-09-02 10:50:00
SER7333132RRPMEJZVIC,US1542206ZNQKELUER,Irma Rafael Mejia,Abogado,Laws,3,from distance,project,7180,USD,L,13:00,20:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,17.jpg,Active,2016-09-03 10:50:00,2016-09-03 10:50:00
SER8212409EZBJMCHVIC,US2422981DJUKGIJER,Grecia Bolanos Castillo,Abogado,Laws,3,office,hour,9080,MXN,Ma,12:00,19:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,5.jpg,Active,2016-09-04 10:50:00,2016-09-04 10:50:00
SER8639066ANHWYRRVIC,US7180034OAMCPOKER,Pedro Baron Molina,Abogado,Laws,2,all,workingDay,3237,MXN,Mi,09:00,16:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,9.jpg,Active,2016-09-05 10:50:00,2016-09-05 10:50:00
SER9437904OECBYEDVIC,US6138573NZHDDEEER,Helena Benitez Larios,Abogado,Laws,4,all,fifteen days,811,MXN,J,13:00,20:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,2.jpg,Active,2016-09-06 10:50:00,2016-09-06 10:50:00
SER9961949RQUTGVEVIC,US5726611HIJUVKOER,Beto Montes Benitez,Abogado,Laws,2,office,contract,4029,USD,S,16:00,23:00,142,NULL,2441,NULL,28041,NULL,Abogado privado,10.jpg,Active,2016-09-07 10:50:00,2016-09-07 10:50:00
SER1962597MNIEZHMVIC,US6318599XPEUNHKER,Victoria Otero Larios,Abogado Familiar,Laws,2,other,project,2456,MXN,D,08:00,15:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,3.jpg,Active,2016-09-08 10:50:00,2016-09-08 10:50:00
SER2089612ZXUOZDDVIC,US1858003TQOAXLVER,Anahi Rafael Tijeras,Abogado Familiar,Laws,1,office,project,6232,USD,"L,Mi",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,20.jpg,Active,2016-09-09 10:50:00,2016-09-09 10:50:00
SER2695100OFSBDOAVIC,US5769931ZEWPKMXER,Rodrigo Larios Duarte,Abogado Familiar,Laws,1,other,fifteen days,4518,USD,"L,Ma",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,3.jpg,Active,2016-09-10 10:50:00,2016-09-10 10:50:00
SER3495356GUIPTWEVIC,US3219014PPVWORMER,German Jerez Larios,Abogado Familiar,Laws,1,office,project,9886,EUR,"L,J",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,1.jpg,Active,2016-09-11 10:50:00,2016-09-11 10:50:00
SER3939689QYJYRLKVIC,US4830592NMEBBVHER,Hector Larios Ledezma,Abogado Familiar,Laws,5,face to face,repair,541,MXN,"L,V",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,7.jpg,Active,2016-09-12 10:50:00,2016-09-12 10:50:00
SER5207668BHENTBUVIC,US2612969XBZQLJVER,Lorenzo Oca Oca,Abogado Familiar,Laws,2,in situ,workingDay,9721,USD,"L,S",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,6.jpg,Active,2016-09-13 10:50:00,2016-09-13 10:50:00
SER6508436ONDKDGFVIC,US6346617OBXZCIHER,Walter Ledezma Baron,Abogado Familiar,Laws,4,from distance,week,6242,MXN,"L,D",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,7.jpg,Active,2016-09-14 10:50:00,2016-09-14 10:50:00
SER6671594VRIKZSQVIC,US1173997JUVTYEYER,Teresa Rafael Montreal,Abogado Familiar,Laws,5,face to face,repair,1722,EUR,"Ma,Mi",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,10.jpg,Active,2016-09-15 10:50:00,2016-09-15 10:50:00
SER6768378AUUEKDNVIC,US1649844DOWFOXGER,Marcos Beltran Benitez,Abogado Familiar,Laws,3,face to face,repair,1218,MXN,"L,Ma,Mi",10:00,17:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,18.jpg,Active,2016-09-16 10:50:00,2016-09-16 10:50:00
SER7363293DBGILXJVIC,US3728281GPRRSKJER,Wilfred Benitez Jimenez,Abogado Familiar,Laws,1,from distance,equipment,6739,MXN,"L,Ma,Mi,J",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,2.jpg,Active,2016-09-17 10:50:00,2016-09-17 10:50:00
SER7943359NJUGGIAVIC,US7723535OBPXYCNER,Wilfred Montes Martinez,Abogado Familiar,Laws,1,face to face,hour,9420,EUR,L,16:00,23:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,8.jpg,Active,2016-09-18 10:50:00,2016-09-18 10:50:00
SER8931987TVKOULEVIC,US7104572VXBEAOIER,Kevin Martinez Ospina,Abogado Familiar,Laws,3,from distance,equipment,5386,EUR,Ma,14:00,21:00,142,NULL,2441,NULL,28041,NULL,Se asesora y se toman casos en el ambito familiar.,9.jpg,Active,2016-09-19 10:50:00,2016-09-19 10:50:00
SER1351384KAMRZPOVIC,US5783095AJUUSUJER,Dionisio Lozada Baron,Administracion de Bienes Mater,Management,5,all,day,1314,USD,Mi,15:00,22:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,9.jpg,Active,2016-09-20 10:50:00,2016-09-20 10:50:00
SER1371284HUGKYLYVIC,US8555177XFMADNKER,Manuel Castillo Castillo,Administracion de Bienes Mater,Management,4,all,project,7865,EUR,J,12:00,19:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,11.jpg,Active,2016-09-21 10:50:00,2016-09-21 10:50:00
SER1656016MVBMDUMVIC,US9526708REBNUHDER,Alejandro Benitez Sanchez,Administracion de Bienes Mater,Management,3,other,week,4578,EUR,S,14:00,21:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,3.jpg,Active,2016-09-22 10:50:00,2016-09-22 10:50:00
SER2401337APLLBXZVIC,US2293752YJYBIBPER,Osmar Puebla Lucas,Administracion de Bienes Mater,Management,3,from distance,contract,1247,USD,D,15:00,22:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,7.jpg,Active,2016-09-23 10:50:00,2016-09-23 10:50:00
SER2541675YHNENSPVIC,US9700286VYUNTUMER,Virginia Garza Tijeras,Administracion de Bienes Mater,Management,1,in situ,project,2089,EUR,"L,Mi",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,1.jpg,Active,2016-09-24 10:50:00,2016-09-24 10:50:00
SER2639851PNGLPTMVIC,US1642523AAWUJDSER,Emily Ceballos Rafael,Administracion de Bienes Mater,Management,2,from distance,hour,4528,USD,"L,Ma",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,12.jpg,Active,2016-09-25 10:50:00,2016-09-25 10:50:00
SER3039354BWLFHMIVIC,US4792861JXKBKWIER,Ignacio Lozada Jimenez,Administracion de Bienes Mater,Management,2,other,project,9837,EUR,"L,J",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,14.jpg,Active,2016-09-26 10:50:00,2016-09-26 10:50:00
SER3422186IVIHNOBVIC,US2380654FPOEYAEER,Enrique Perez Mejia,Administracion de Bienes Mater,Management,4,from distance,week,381,USD,"L,V",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,14.jpg,Active,2016-09-27 10:50:00,2016-09-27 10:50:00
SER3721942WHRQGXCVIC,US7951054MVWMATAER,Tony Montalvo Montes,Administracion de Bienes Mater,Management,5,from distance,equipment,1732,USD,"L,S",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,11.jpg,Active,2016-09-28 10:50:00,2016-09-28 10:50:00
SER4670444YKNBYNHVIC,US5096232RYFEVKJER,Sandra Ledezma Britos,Administracion de Bienes Mater,Management,1,face to face,workingDay,8366,MXN,"L,D",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,8.jpg,Active,2016-09-29 10:50:00,2016-09-29 10:50:00
SER5536480WWLLUILVIC,US1105720QVDHIDUER,Enrique Sanchez Fernandez,Administracion de Bienes Mater,Management,2,face to face,workingDay,1501,EUR,"Ma,Mi",08:00,15:00,142,NULL,2441,NULL,28041,NULL,Se administran los bienes familiares.,4.jpg,Active,2016-09-30 10:50:00,2016-09-30 10:50:00
